iter	Logloss
601	0.01632975994
602	0.0163258701
603	0.01632348036
604	0.01632061739
605	0.0163176498
606	0.01631710639
607	0.01631206176
608	0.01631138238
609	0.0163086574
610	0.01630815343
611	0.01630780719
612	0.01630533634
613	0.01630434621
614	0.01630327513
615	0.01630283729
616	0.01630243584
617	0.01629764658
618	0.01629713212
619	0.01629521316
620	0.01629308707
621	0.01629276088
622	0.0162914398
623	0.01628876011
624	0.0162861959
625	0.01628401283
626	0.01628067694
627	0.01627993768
628	0.01627948833
629	0.01627635842
630	0.0162737676
631	0.01627212319
632	0.01627167197
633	0.0162682186
634	0.01626575819
635	0.01626302235
636	0.01626058462
637	0.01625931804
638	0.0162573561
639	0.01625697777
640	0.01625575486
641	0.0162548451
642	0.01624630241
643	0.01624369736
644	0.01624291001
645	0.01624214718
646	0.01623932492
647	0.01623681572
648	0.01623635995
649	0.01623588016
650	0.01623552138
651	0.01623437195
652	0.01623396586
653	0.01623067365
654	0.01623026435
655	0.01622730445
656	0.01622643468
657	0.01622571937
658	0.01621994441
659	0.01621434233
660	0.01621388628
661	0.01621143454
662	0.01620682636
663	0.01620671905
664	0.0162058155
665	0.01620509071
666	0.0162043458
667	0.0162039313
668	0.01620182797
669	0.01620025878
670	0.01619990136
671	0.01619920737
672	0.01619799786
673	0.01619760259
674	0.01619472621
675	0.01619433608
676	0.0161939542
677	0.0161924967
678	0.01618644411
679	0.01618282302
680	0.01618245605
681	0.01618209812
682	0.01617894735
683	0.01617744581
684	0.01617233051
685	0.01617027713
686	0.01616943648
687	0.01616507042
688	0.01616479898
689	0.0161631165
690	0.01616093162
691	0.0161573517
692	0.01615671689
693	0.01615564521
694	0.01615241959
695	0.01615074506
696	0.01614831456
697	0.01614797498
698	0.01614543748
699	0.01614450253
700	0.0161430732
701	0.01613969206
702	0.01613328078
703	0.01612906442
704	0.01612873521
705	0.01612633647
706	0.01612360939
707	0.01612333998
708	0.01611832043
709	0.01611394252
710	0.0161131573
711	0.0161128374
712	0.01611024978
713	0.01610993404
714	0.01610673725
715	0.0161063677
716	0.01610606668
717	0.01610410639
718	0.01610313339
719	0.01610220083
720	0.01610191349
721	0.01610158248
722	0.01609733628
723	0.01609516249
724	0.0160944884
725	0.01609180231
726	0.01609156212
727	0.01609128939
728	0.0160869885
729	0.0160867244
730	0.01608447706
731	0.01608424941
732	0.01608322829
733	0.01608105096
734	0.01607939076
735	0.01607633747
736	0.01607428237
737	0.01607398611
738	0.01607373509
739	0.01606977717
740	0.01606603145
741	0.01606233351
742	0.0160600283
743	0.01605667194
744	0.01605557382
745	0.01605379777
746	0.01605158054
747	0.01605133697
748	0.01604957615
749	0.01604503704
750	0.01604485622
751	0.01604218476
752	0.01603861595
753	0.01603810649
754	0.01603777623
755	0.01603408284
756	0.01603018161
757	0.01603000782
758	0.01602793922
759	0.01602771818
760	0.01602750123
761	0.01602481031
762	0.01602117673
763	0.01602017662
764	0.01601606448
765	0.01601356123
766	0.0160116592
767	0.01600850995
768	0.01600696576
769	0.01600675596
770	0.01600492996
771	0.01600472706
772	0.01600038451
773	0.01600018694
774	0.0159966771
775	0.01599648153
776	0.01599629743
777	0.01599211672
778	0.01599027189
779	0.01598888846
780	0.01598843101
781	0.01598446476
782	0.01598417362
783	0.01598174018
784	0.0159780413
785	0.01597218239
786	0.01597006266
787	0.01596822726
788	0.01596600931
789	0.01596582167
790	0.01596488095
791	0.01596407364
792	0.01596273982
793	0.0159614392
794	0.0159584165
795	0.01595615107
796	0.01595273941
797	0.01594919771
798	0.01594903519
799	0.01594732451
800	0.01594424223
801	0.01594134058
802	0.01593772212
803	0.01593656038
804	0.01593639897
805	0.01593363559
806	0.01593016887
807	0.01592936261
808	0.01592588038
809	0.01592360056
810	0.01592026268
811	0.0159185523
812	0.01591771259
813	0.01591755966
814	0.01591456683
815	0.01591376426
816	0.01591303037
817	0.01591270454
818	0.01591025424
819	0.01590951193
820	0.01590890997
821	0.01590606146
822	0.01590559532
823	0.01590379701
824	0.01590365536
825	0.01590070195
826	0.01589843297
827	0.01589506138
828	0.01589317548
829	0.01589155641
830	0.01588913114
831	0.0158864046
832	0.01588261262
833	0.01587935345
834	0.0158767784
835	0.01587662452
836	0.01587608363
837	0.0158731033
838	0.01586972015
839	0.01586737603
840	0.01586676422
841	0.01586440625
842	0.01586133042
843	0.01586063812
844	0.01585943474
845	0.01585785866
846	0.01585408508
847	0.01585119746
848	0.01585041691
849	0.01584952155
850	0.0158466669
851	0.0158437553
852	0.01584168752
853	0.01583911955
854	0.01583702753
855	0.01583628113
856	0.01583428893
857	0.01583089573
858	0.01582904417
859	0.01582781239
860	0.01582362116
861	0.01581973526
862	0.01581875254
863	0.01581858909
864	0.0158156977
865	0.01581046539
866	0.01580901589
867	0.01580794689
868	0.01580295971
869	0.01580211658
870	0.01579937894
871	0.01579650775
872	0.01579391266
873	0.0157913132
874	0.01578888539
875	0.01578664037
876	0.01578445614
877	0.01578137028
878	0.01577991595
879	0.01577713329
880	0.01577562045
881	0.01577470385
882	0.0157738278
883	0.01576819116
884	0.01576798207
885	0.01576783959
886	0.01576536642
887	0.01576402211
888	0.01576107637
889	0.01575897443
890	0.01575698184
891	0.01575230554
892	0.01575216106
893	0.01574933781
894	0.01574803307
895	0.015742667
896	0.01574141979
897	0.01573932125
898	0.01573481351
899	0.01573453221
900	0.01573137921
901	0.01572757849
902	0.01572523238
903	0.0157226378
904	0.01572223661
905	0.01571999355
906	0.01571664743
907	0.01571380845
908	0.01571111776
909	0.01570752082
910	0.01570624096
911	0.01570381577
912	0.01569950193
913	0.01569901906
914	0.01569690144
915	0.01569602267
916	0.01569528582
917	0.01569416008
918	0.01569199432
919	0.01568976614
920	0.01568763939
921	0.01568287696
922	0.01567824397
923	0.01567606749
924	0.01567293984
925	0.01567040301
926	0.01566897968
927	0.01566600338
928	0.01566538032
929	0.01566254625
930	0.01566216257
931	0.01566146099
932	0.01566103351
933	0.01565808971
934	0.01565539209
935	0.01565353146
936	0.01565096429
937	0.01564798432
938	0.01564725016
939	0.01564484394
940	0.01564371902
941	0.01563923925
942	0.01563786344
943	0.01563546541
944	0.01563490913
945	0.01563183555
946	0.01562955291
947	0.01562860414
948	0.01562651155
949	0.01562097617
950	0.01561810324
951	0.01561593302
952	0.01561390728
953	0.01561165379
954	0.0156101059
955	0.01560860651
956	0.0156079455
957	0.01560604962
958	0.01560541276
959	0.01560277445
960	0.01559998848
961	0.01559441618
962	0.01559289732
963	0.01559229116
964	0.015591533
965	0.01559068768
966	0.01558923881
967	0.0155872358
968	0.01558525787
969	0.01558361004
970	0.01558207465
971	0.01558015635
972	0.01557927584
973	0.01557878302
974	0.01557701064
975	0.01557653907
976	0.01557135042
977	0.01557095456
978	0.01556712628
979	0.01556609249
980	0.01556426043
981	0.01556212399
982	0.01556036734
983	0.01555792786
984	0.01555490516
985	0.01555345022
986	0.01555156021
987	0.01554792579
988	0.01554662611
989	0.01554603059
990	0.01554474557
991	0.01554312907
992	0.01554217656
993	0.01553975381
994	0.01553844778
995	0.01553741328
996	0.01553401065
997	0.01553271917
998	0.01552820874
999	0.01552697642
1000	0.01552514095
1001	0.01552227453
1002	0.01551952115
1003	0.01551608862
1004	0.01551491483
1005	0.01551167106
1006	0.01551073481
1007	0.01550865929
1008	0.01550669794
1009	0.01550586491
1010	0.01550496614
1011	0.01550364277
1012	0.01550307917
1013	0.01549495661
1014	0.0154933347
1015	0.01549210072
1016	0.01548980867
1017	0.01548788047
1018	0.01548395769
1019	0.01548193445
1020	0.01548174633
1021	0.01548140029
1022	0.01548106358
1023	0.01548092958
1024	0.01548021659
1025	0.01547755433
1026	0.01547386709
1027	0.01547109672
1028	0.01546922925
1029	0.01546855364
1030	0.01546738051
1031	0.01546693496
1032	0.01546416875
1033	0.01546222479
1034	0.01546185448
1035	0.0154604937
1036	0.01545984485
1037	0.01545940226
1038	0.01545532617
1039	0.01545137082
1040	0.01545094375
1041	0.01544908015
1042	0.01544797735
1043	0.015447653
1044	0.01544752743
1045	0.01544538778
1046	0.01544494319
1047	0.01543735822
1048	0.01543651541
1049	0.01543549334
1050	0.01543486521
1051	0.01543101315
1052	0.01542900985
1053	0.01542683235
1054	0.01542228099
1055	0.01542109591
1056	0.01541591229
1057	0.01541398786
1058	0.01541045129
1059	0.01540941998
1060	0.0154084417
1061	0.01540642463
1062	0.01540543764
1063	0.0154045668
1064	0.01540273406
1065	0.01540198927
1066	0.01540075881
1067	0.01539358591
1068	0.01539117578
1069	0.01538988105
1070	0.01538953888
1071	0.01538749838
1072	0.01538535843
1073	0.01538269907
1074	0.01538210272
1075	0.01538155536
1076	0.01537988729
1077	0.01537759894
1078	0.01537621125
1079	0.01537290037
1080	0.01537265744
1081	0.01537161549
1082	0.01537083695
1083	0.01536993839
1084	0.01536909704
1085	0.01536750991
1086	0.01536102041
1087	0.01536046625
1088	0.01535803595
1089	0.01535660601
1090	0.01535571559
1091	0.01535315551
1092	0.01535262521
1093	0.01535249735
1094	0.01535118163
1095	0.0153507766
1096	0.01534763332
1097	0.01534711115
1098	0.01534621175
1099	0.01534519741
1100	0.01534465553
1101	0.01534397251
1102	0.01534372783
1103	0.01534301389
1104	0.0153424979
1105	0.0153363494
1106	0.01533510995
1107	0.01533373894
1108	0.01533274927
1109	0.01533178227
1110	0.01532985692
1111	0.01532967249
1112	0.01532723974
1113	0.01532602809
1114	0.01532470087
1115	0.01532420804
1116	0.01532324293
1117	0.01532030743
1118	0.01532013124
1119	0.01531879962
1120	0.01531791551
1121	0.0153138483
1122	0.01531201892
1123	0.01531036669
1124	0.01530861757
1125	0.01530715365
1126	0.01530691136
1127	0.01530310662
1128	0.01530127284
1129	0.01529961339
1130	0.01529826856
1131	0.01529715713
1132	0.01529438209
1133	0.01529407327
1134	0.01529394378
1135	0.01529381915
1136	0.01529289061
1137	0.01529129066
1138	0.01529078121
1139	0.01528982006
1140	0.01528809382
1141	0.01528797293
1142	0.01528785307
1143	0.01528702579
1144	0.01528586986
1145	0.01528545597
1146	0.01528517635
1147	0.01528153923
1148	0.01528039068
1149	0.0152784501
1150	0.01527703237
1151	0.01527689496
1152	0.01527451644
1153	0.01527080611
1154	0.01526986916
1155	0.01526872253
1156	0.01526440304
1157	0.01526160836
1158	0.01526000236
1159	0.01525974112
1160	0.01525843254
1161	0.01525820256
1162	0.01525679
1163	0.01525507396
1164	0.01524970793
1165	0.01524948782
1166	0.01524869201
1167	0.01524716722
1168	0.0152445075
1169	0.01524289425
1170	0.01524240911
1171	0.01524185084
1172	0.01523963693
1173	0.01523788079
1174	0.01523706789
1175	0.01523463471
1176	0.01523307615
1177	0.0152314919
1178	0.01523006444
1179	0.01522643326
1180	0.01522495848
1181	0.01522459055
1182	0.01522406467
1183	0.01522278492
1184	0.01521935814
1185	0.01521859242
1186	0.01521707362
1187	0.01521573889
1188	0.01521447522
1189	0.01521348856
1190	0.01521298132
1191	0.01521156579
1192	0.0152102051
1193	0.01520910261
1194	0.01520766759
1195	0.01520712868
1196	0.01520430976
1197	0.01520350199
1198	0.01520011812
1199	0.01519802684
1200	0.01519730005
1201	0.01519715989
1202	0.01519594557
1203	0.01519503347
1204	0.01519457008
1205	0.01519441014
1206	0.01519359182
1207	0.0151927777
1208	0.01519244294
1209	0.0151898885
1210	0.01518774129
1211	0.01518697243
1212	0.01518535675
1213	0.01518462546
1214	0.01518310073
1215	0.01518067103
1216	0.01517940699
1217	0.01517895955
1218	0.01517570201
1219	0.01517438646
1220	0.01517385799
1221	0.01517278846
1222	0.01517235479
1223	0.01517018248
1224	0.01516976876
1225	0.0151684334
1226	0.01516757138
1227	0.01516732499
1228	0.01516718998
1229	0.0151640636
1230	0.015162911
1231	0.0151625165
1232	0.01516074928
1233	0.01515899145
1234	0.01515752445
1235	0.01515569613
1236	0.01515464744
1237	0.0151535949
1238	0.01515268678
1239	0.01515165022
1240	0.01514864987
1241	0.0151483124
1242	0.01514692265
1243	0.01514663334
1244	0.01514586057
1245	0.01514573176
1246	0.01514207682
1247	0.01514169504
1248	0.01514061952
1249	0.01513981546
1250	0.01513900291
1251	0.01513674763
1252	0.01513261445
1253	0.0151314043
1254	0.01513027359
1255	0.01512862922
1256	0.01512746113
1257	0.01512665726
1258	0.01512626739
1259	0.01512606451
1260	0.01512323943
1261	0.01512100048
1262	0.01511218803
1263	0.015110642
1264	0.0151098534
1265	0.01510541128
1266	0.01510432244
1267	0.0151016585
1268	0.01510024445
1269	0.01509861509
1270	0.01509839423
1271	0.01509693896
1272	0.01509605224
1273	0.01509279049
1274	0.0150902109
1275	0.01509000506
1276	0.01508789809
1277	0.01508594882
1278	0.0150857501
1279	0.01508266544
1280	0.0150768475
1281	0.0150713445
1282	0.01506992
1283	0.01506895074
1284	0.01506617983
1285	0.01506394494
1286	0.01506167532
1287	0.01506032677
1288	0.01505612314
1289	0.01505474257
1290	0.01505124813
1291	0.01504987268
1292	0.01504821006
1293	0.01504755005
1294	0.01504679681
1295	0.0150460339
1296	0.0150436034
1297	0.01504277366
1298	0.01504059277
1299	0.01503939853
1300	0.01503829555
1301	0.01503628021
1302	0.01503526307
1303	0.01503489079
1304	0.01503240385
1305	0.01502863816
1306	0.01502729035
1307	0.015025762
1308	0.01502443404
1309	0.01502367388
1310	0.01502354143
1311	0.01502127757
1312	0.01501989146
1313	0.01501699639
1314	0.01501625255
1315	0.01501562979
1316	0.01501520725
1317	0.01501336994
1318	0.01501232091
1319	0.01500994568
1320	0.01500791451
1321	0.01500662446
1322	0.01500140971
1323	0.01500070879
1324	0.01499865412
1325	0.01499787835
1326	0.01499664738
1327	0.01499435161
1328	0.01499188322
1329	0.01499153073
1330	0.01499048519
1331	0.01498822736
1332	0.01498581507
1333	0.01498368288
1334	0.01498355013
1335	0.01498260934
1336	0.01498032692
1337	0.0149780368
1338	0.01497791367
1339	0.01497593212
1340	0.01497291642
1341	0.01497219111
1342	0.01497154399
1343	0.01497041673
1344	0.01496853244
1345	0.0149668066
1346	0.01496537109
1347	0.01496271221
1348	0.01496202279
1349	0.01496162273
1350	0.0149610207
1351	0.01496031225
1352	0.01495766303
1353	0.01495592976
1354	0.01495419819
1355	0.01495407411
1356	0.01495241529
1357	0.01495136426
1358	0.01495031116
1359	0.01494881947
1360	0.0149476005
1361	0.01494747502
1362	0.01494734421
1363	0.01494722415
1364	0.01494477775
1365	0.01494234913
1366	0.01494003626
1367	0.01493901557
1368	0.01493714582
1369	0.01493490267
1370	0.01493161779
1371	0.0149299476
1372	0.01492877914
1373	0.01492440404
1374	0.01492319422
1375	0.01492249719
1376	0.01492151417
1377	0.01492001497
1378	0.01491873884
1379	0.01491760953
1380	0.01491640246
1381	0.01491482084
1382	0.01491302223
1383	0.01491152266
1384	0.01491025745
1385	0.01490912584
1386	0.01490508788
1387	0.01490393748
1388	0.01490248279
1389	0.01490179147
1390	0.01489978996
1391	0.01489904135
1392	0.01489793487
1393	0.01489637819
1394	0.01489571939
1395	0.01489510324
1396	0.01489498265
1397	0.01489389907
1398	0.01489085053
1399	0.01488974815
1400	0.01488748081
1401	0.01488638859
1402	0.01488454789
1403	0.01488370902
1404	0.01488220073
1405	0.01488001619
1406	0.0148779189
1407	0.01487751707
1408	0.01487575174
1409	0.01487432897
1410	0.01487294852
1411	0.01487130636
1412	0.01487047067
1413	0.01486932616
1414	0.01486899946
1415	0.0148676361
1416	0.01486633894
1417	0.01486562654
1418	0.01486441096
1419	0.01486274043
1420	0.01486169514
1421	0.0148604814
1422	0.01485918908
1423	0.01485824792
1424	0.01485756808
1425	0.01485612026
1426	0.01485437927
1427	0.01485170832
1428	0.01484825096
1429	0.0148471992
1430	0.01484574357
1431	0.01484506325
1432	0.01484407998
1433	0.01484305674
1434	0.01484179264
1435	0.01483850411
1436	0.01483538603
1437	0.01483226316
1438	0.01483213929
1439	0.01483073816
1440	0.01482927619
1441	0.01482715412
1442	0.01482609848
1443	0.0148252845
1444	0.01482396369
1445	0.01482195874
1446	0.01482089002
1447	0.01481954917
1448	0.01481838672
1449	0.01481725636
1450	0.01481648003
1451	0.0148155772
1452	0.01481398353
1453	0.01481016244
1454	0.01481008096
1455	0.01480943268
1456	0.01480797463
1457	0.01480673252
1458	0.0148057834
1459	0.01480437285
1460	0.01480195399
1461	0.0148006139
1462	0.01479977641
1463	0.01479850415
1464	0.01479747646
1465	0.01479618065
1466	0.01479484266
1467	0.01479429477
1468	0.01479273616
1469	0.01479208717
1470	0.01479102341
1471	0.0147885232
1472	0.01478726837
1473	0.01478531804
1474	0.01478497048
1475	0.0147848549
1476	0.01478365211
1477	0.01478314646
1478	0.01478149088
1479	0.01478130245
1480	0.01477975494
1481	0.01477729982
1482	0.01477591406
1483	0.01477529814
1484	0.01477455662
1485	0.01477229711
1486	0.01477082991
1487	0.0147682825
1488	0.01476684649
1489	0.01476568962
1490	0.01476468491
1491	0.01476442069
1492	0.01476376918
1493	0.01476353876
1494	0.01476217069
1495	0.01475967622
1496	0.01475885942
1497	0.01475723065
1498	0.01475596218
